"DATE_","ID","TSECS","SPECIES","LATITUDE","LONGITUDE","CONTBEH","DIST2COL","Observed_2State","Observed_3State","Observed_StateTw"
"2010-06-17",3,34648,"Arctic Tern",55.35113,-1.55757,"TS",2249.12107,"Travelling","Transit search","Foraging"
"2010-06-17",3,34649,"Arctic Tern",55.35122,-1.55769,"TS",2262.29649,"Travelling","Transit search","Foraging"
"2010-06-17",3,34650,"Arctic Tern",55.35132,-1.55781,"TS",2275.4719,"Travelling","Transit search","Foraging"
"2010-06-17",3,34651,"Arctic Tern",55.35142,-1.55793,"TS",2288.6473,"Travelling","Transit search","Foraging"
"2010-06-17",3,34652,"Arctic Tern",55.35152,-1.55805,"TS",2301.8792,"Travelling","Transit search","Foraging"
"2010-06-17",3,34653,"Arctic Tern",55.35162,-1.55816,"TS",2315.11124,"Travelling","Transit search","Foraging"
"2010-06-17",3,34654,"Arctic Tern",55.35172,-1.55827,"TS",2328.34344,"Travelling","Transit search","Foraging"
"2010-06-17",3,34655,"Arctic Tern",55.35182,-1.55839,"TS",2341.57577,"Travelling","Transit search","Foraging"
"2010-06-17",3,34656,"Arctic Tern",55.35192,-1.5585,"TS",2354.80825,"Travelling","Transit search","Foraging"
"2010-06-17",3,34657,"Arctic Tern",55.35202,-1.55861,"TS",2368.22069,"Travelling","Transit search","Foraging"
"2010-06-17",3,34658,"Arctic Tern",55.35212,-1.55872,"TS",2381.63351,"Travelling","Transit search","Foraging"
"2010-06-17",3,34659,"Arctic Tern",55.35223,-1.55883,"TS",2395.04673,"Travelling","Transit search","Foraging"
"2010-06-17",3,34660,"Arctic Tern",55.35233,-1.55894,"TS",2408.46032,"Travelling","Transit search","Foraging"
"2010-06-17",3,34661,"Arctic Tern",55.35243,-1.55905,"TS",2421.87428,"Travelling","Transit search","Foraging"
"2010-06-17",3,34662,"Arctic Tern",55.35253,-1.55916,"TS",2435.10803,"Travelling","Transit search","Foraging"
"2010-06-17",3,34663,"Arctic Tern",55.35263,-1.55928,"TS",2448.34189,"Travelling","Transit search","Foraging"
"2010-06-17",3,34664,"Arctic Tern",55.35273,-1.55939,"TS",2461.57587,"Travelling","Transit search","Foraging"
"2010-06-17",3,34665,"Arctic Tern",55.35283,-1.5595,"TS",2474.80997,"Travelling","Transit search","Foraging"
"2010-06-17",3,34666,"Arctic Tern",55.35293,-1.55962,"TS",2488.04419,"Travelling","Transit search","Foraging"
"2010-06-17",3,34667,"Arctic Tern",55.35303,-1.55973,"TS",2501.15658,"Travelling","Transit search","Foraging"
"2010-06-17",3,34668,"Arctic Tern",55.35313,-1.55984,"TS",2514.26916,"Travelling","Transit search","Foraging"
"2010-06-17",3,34669,"Arctic Tern",55.35323,-1.55995,"TS",2527.38194,"Travelling","Transit search","Foraging"
"2010-06-17",3,34670,"Arctic Tern",55.35333,-1.56006,"TS",2540.49491,"Travelling","Transit search","Foraging"
"2010-06-17",3,34671,"Arctic Tern",55.35343,-1.56017,"TS",2553.60807,"Travelling","Transit search","Foraging"
"2010-06-17",3,34672,"Arctic Tern",55.35353,-1.56027,"TS",2566.29647,"Travelling","Transit search","Foraging"
"2010-06-17",3,34673,"Arctic Tern",55.35363,-1.56038,"TS",2578.98503,"Travelling","Transit search","Foraging"
"2010-06-17",3,34674,"Arctic Tern",55.35372,-1.56049,"TS",2591.67376,"Travelling","Transit search","Foraging"
"2010-06-17",3,34675,"Arctic Tern",55.35382,-1.56059,"TS",2604.36264,"Travelling","Transit search","Foraging"
"2010-06-17",3,34676,"Arctic Tern",55.35392,-1.5607,"TS",2617.05168,"Travelling","Transit search","Foraging"
