"ID","SPECIES","STAGE","TSECS","observedState","decodedState"
23,"Sandwich","Chick",33476,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33477,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33478,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33479,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33480,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33481,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33482,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33483,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33484,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33485,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33486,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33487,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33488,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33489,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33490,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33491,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33492,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33493,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33494,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33495,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33496,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33497,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33498,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33499,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33500,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33501,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33502,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33503,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33504,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33505,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33506,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33507,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33508,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33509,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33510,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33511,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33512,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33513,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33514,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33515,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33516,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33517,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33518,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33519,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33520,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33521,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33522,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33523,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33524,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33525,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33526,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33527,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33528,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33529,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33530,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33531,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33532,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33533,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33534,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33535,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33536,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33537,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33538,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33539,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33540,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33541,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33542,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33543,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33544,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33545,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33546,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33547,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33548,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33549,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33550,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33551,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33552,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33553,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33554,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33555,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33556,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33557,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33558,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33559,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33560,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33561,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33562,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33563,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33564,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33565,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33566,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33567,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33568,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33569,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33570,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33571,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33572,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33573,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33574,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33575,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33576,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33577,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33578,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33579,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33580,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33581,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33582,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33583,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33584,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33585,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33586,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33587,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33588,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33589,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33590,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33591,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33592,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33593,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33594,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33595,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33596,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33597,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33598,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33599,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33600,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33601,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33602,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33603,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33604,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33605,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33606,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33607,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33608,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33609,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33610,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33611,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33612,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33613,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33614,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33615,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33616,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33617,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33618,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33619,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33620,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33621,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33622,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33623,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33624,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33625,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33626,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33627,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33628,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33629,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33630,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33631,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33632,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33633,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33634,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33635,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33636,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33637,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33638,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33639,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33640,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33641,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33642,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33643,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33644,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33645,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33646,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33647,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33648,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33649,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33650,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33651,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33652,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33653,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33654,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33655,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33656,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33657,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33658,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33659,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33660,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33661,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33662,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33663,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33664,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33665,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33666,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33667,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33668,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33669,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33670,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33671,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33672,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33673,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33674,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33675,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33676,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33677,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33678,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33679,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33680,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33681,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33682,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33683,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33684,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33685,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33686,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33687,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33688,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33689,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33690,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33691,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33692,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33693,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33694,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33695,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33696,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33697,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33698,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33699,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33700,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33701,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33702,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33703,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33704,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33705,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33706,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33707,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33708,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33709,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33710,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33711,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33712,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33713,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33714,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33715,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33716,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33717,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33718,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33719,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33720,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33721,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33722,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33723,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33724,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33725,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33726,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33727,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33728,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33729,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33730,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33731,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33732,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33733,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33734,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33735,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33736,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33737,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33738,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33739,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33740,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33741,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33742,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33743,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33744,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33745,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33746,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33747,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33748,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33749,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33750,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33751,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33752,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33753,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33754,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33755,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33756,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33757,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33758,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33759,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33760,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33761,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33762,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33763,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33764,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33765,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33766,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33767,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33768,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33769,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33770,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33771,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33772,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33773,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33774,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33775,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33776,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33777,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33778,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33779,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33780,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33781,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33782,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33783,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33784,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33785,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33786,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33787,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33788,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33789,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33790,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33791,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33792,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33793,"Not-foraging","Not-foraging"
23,"Sandwich","Chick",33794,"Not-foraging","Foraging"
24,"Sandwich","Chick",34590,"Not-foraging","Foraging"
24,"Sandwich","Chick",34591,"Not-foraging","Foraging"
24,"Sandwich","Chick",34592,"Not-foraging","Foraging"
24,"Sandwich","Chick",34593,"Not-foraging","Foraging"
24,"Sandwich","Chick",34594,"Not-foraging","Foraging"
24,"Sandwich","Chick",34595,"Not-foraging","Foraging"
24,"Sandwich","Chick",34596,"Not-foraging","Foraging"
24,"Sandwich","Chick",34597,"Not-foraging","Foraging"
24,"Sandwich","Chick",34598,"Not-foraging","Foraging"
24,"Sandwich","Chick",34599,"Not-foraging","Foraging"
24,"Sandwich","Chick",34600,"Not-foraging","Foraging"
24,"Sandwich","Chick",34601,"Not-foraging","Foraging"
24,"Sandwich","Chick",34602,"Not-foraging","Foraging"
24,"Sandwich","Chick",34603,"Not-foraging","Foraging"
24,"Sandwich","Chick",34604,"Not-foraging","Foraging"
24,"Sandwich","Chick",34605,"Not-foraging","Foraging"
24,"Sandwich","Chick",34606,"Not-foraging","Foraging"
24,"Sandwich","Chick",34607,"Not-foraging","Foraging"
24,"Sandwich","Chick",34608,"Not-foraging","Foraging"
24,"Sandwich","Chick",34609,"Not-foraging","Foraging"
24,"Sandwich","Chick",34610,"Not-foraging","Foraging"
24,"Sandwich","Chick",34611,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",34612,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",34613,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",34614,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",34615,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",34616,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",34617,"Not-foraging","Not-foraging"
