"ID","TSECS","observedState","decodedState"
1,51824,"Foraging","Not-foraging"
1,51825,"Foraging","Not-foraging"
1,51826,"Foraging","Not-foraging"
1,51827,"Foraging","Not-foraging"
1,51828,"Foraging","Not-foraging"
1,51829,"Foraging","Not-foraging"
1,51830,"Foraging","Not-foraging"
1,51831,"Foraging","Foraging"
1,51832,"Foraging","Not-foraging"
1,51833,"Foraging","Not-foraging"
1,51834,"Foraging","Not-foraging"
1,51835,"Foraging","Not-foraging"
1,51836,"Foraging","Foraging"
1,51837,"Foraging","Not-foraging"
1,51838,"Foraging","Not-foraging"
1,51839,"Foraging","Not-foraging"
1,51840,"Foraging","Not-foraging"
1,51841,"Foraging","Foraging"
1,51842,"Foraging","Not-foraging"
1,51843,"Foraging","Not-foraging"
1,51844,"Foraging","Not-foraging"
1,51845,"Foraging","Not-foraging"
1,51846,"Foraging","Foraging"
1,51847,"Foraging","Not-foraging"
1,51848,"Foraging","Not-foraging"
1,51849,"Foraging","Not-foraging"
1,51850,"Foraging","Not-foraging"
1,51851,"Foraging","Not-foraging"
1,51852,"Foraging","Not-foraging"
1,51853,"Foraging","Not-foraging"
1,51854,"Foraging","Not-foraging"
1,51855,"Foraging","Not-foraging"
1,51856,"Foraging","Not-foraging"
1,51857,"Foraging","Not-foraging"
1,51858,"Foraging","Not-foraging"
1,51859,"Foraging","Not-foraging"
1,51860,"Foraging","Not-foraging"
1,51861,"Foraging","Not-foraging"
1,51862,"Foraging","Not-foraging"
1,51863,"Foraging","Not-foraging"
1,51864,"Foraging","Not-foraging"
1,51865,"Foraging","Not-foraging"
1,51866,"Foraging","Not-foraging"
1,51867,"Foraging","Not-foraging"
1,51868,"Foraging","Not-foraging"
1,51869,"Foraging","Not-foraging"
1,51870,"Foraging","Not-foraging"
1,51871,"Foraging","Not-foraging"
1,51872,"Foraging","Not-foraging"
1,51873,"Foraging","Not-foraging"
1,51874,"Foraging","Not-foraging"
1,51875,"Foraging","Not-foraging"
1,51876,"Foraging","Not-foraging"
1,51877,"Foraging","Not-foraging"
1,51878,"Foraging","Not-foraging"
1,51879,"Foraging","Not-foraging"
1,51880,"Foraging","Not-foraging"
1,51881,"Foraging","Foraging"
1,51882,"Foraging","Not-foraging"
1,51883,"Foraging","Not-foraging"
1,51884,"Foraging","Not-foraging"
1,51885,"Foraging","Not-foraging"
1,51886,"Foraging","Foraging"
1,51887,"Foraging","Foraging"
1,51888,"Foraging","Foraging"
1,51889,"Foraging","Foraging"
1,51890,"Foraging","Foraging"
1,51891,"Foraging","Foraging"
1,51892,"Foraging","Foraging"
1,51893,"Foraging","Foraging"
1,51894,"Foraging","Foraging"
1,51895,"Foraging","Foraging"
1,51896,"Foraging","Foraging"
1,51897,"Foraging","Foraging"
1,51898,"Foraging","Foraging"
1,51899,"Foraging","Foraging"
1,51900,"Foraging","Foraging"
1,51901,"Foraging","Foraging"
1,51902,"Foraging","Foraging"
1,51903,"Foraging","Foraging"
1,51904,"Foraging","Foraging"
1,51905,"Foraging","Foraging"
1,51906,"Foraging","Foraging"
1,51907,"Foraging","Foraging"
1,51908,"Foraging","Foraging"
1,51909,"Foraging","Foraging"
1,51910,"Foraging","Foraging"
1,51911,"Foraging","Foraging"
1,51912,"Foraging","Foraging"
1,51913,"Foraging","Foraging"
1,51914,"Foraging","Foraging"
1,51915,"Foraging","Foraging"
1,51916,"Foraging","Not-foraging"
1,51917,"Foraging","Not-foraging"
1,51918,"Foraging","Not-foraging"
1,51919,"Not-foraging","Not-foraging"
1,51920,"Not-foraging","Not-foraging"
1,51921,"Not-foraging","Not-foraging"
1,51922,"Not-foraging","Not-foraging"
1,51923,"Not-foraging","Not-foraging"
1,51924,"Not-foraging","Not-foraging"
1,51925,"Not-foraging","Not-foraging"
1,51926,"Not-foraging","Not-foraging"
1,51927,"Not-foraging","Not-foraging"
1,51928,"Not-foraging","Not-foraging"
1,51929,"Not-foraging","Not-foraging"
1,51930,"Not-foraging","Not-foraging"
1,51931,"Not-foraging","Not-foraging"
1,51932,"Not-foraging","Not-foraging"
1,51933,"Not-foraging","Not-foraging"
1,51934,"Not-foraging","Not-foraging"
1,51935,"Not-foraging","Not-foraging"
1,51936,"Not-foraging","Foraging"
1,51937,"Foraging","Not-foraging"
1,51938,"Foraging","Not-foraging"
1,51939,"Foraging","Not-foraging"
1,51940,"Foraging","Not-foraging"
1,51941,"Foraging","Foraging"
1,51942,"Foraging","Not-foraging"
1,51943,"Foraging","Not-foraging"
1,51944,"Foraging","Not-foraging"
1,51945,"Foraging","Not-foraging"
1,51946,"Foraging","Foraging"
1,51947,"Foraging","Foraging"
1,51948,"Foraging","Foraging"
1,51949,"Foraging","Foraging"
1,51950,"Foraging","Foraging"
1,51951,"Foraging","Foraging"
1,51952,"Foraging","Foraging"
1,51953,"Foraging","Foraging"
1,51954,"Foraging","Foraging"
1,51955,"Foraging","Foraging"
1,51956,"Foraging","Foraging"
1,51957,"Foraging","Foraging"
1,51958,"Foraging","Foraging"
1,51959,"Foraging","Foraging"
1,51960,"Foraging","Foraging"
1,51961,"Foraging","Foraging"
1,51962,"Foraging","Foraging"
1,51963,"Foraging","Foraging"
1,51964,"Foraging","Foraging"
1,51965,"Foraging","Foraging"
1,51966,"Foraging","Foraging"
1,51967,"Foraging","Foraging"
1,51968,"Foraging","Foraging"
1,51969,"Foraging","Foraging"
1,51970,"Foraging","Foraging"
1,51971,"Foraging","Foraging"
1,51972,"Foraging","Foraging"
1,51973,"Foraging","Foraging"
1,51974,"Foraging","Foraging"
1,51975,"Foraging","Foraging"
1,51976,"Foraging","Foraging"
1,51977,"Foraging","Foraging"
1,51978,"Foraging","Foraging"
1,51979,"Foraging","Foraging"
1,51980,"Foraging","Foraging"
1,51981,"Foraging","Foraging"
1,51982,"Foraging","Foraging"
1,51983,"Foraging","Foraging"
1,51984,"Foraging","Foraging"
1,51985,"Foraging","Foraging"
1,51986,"Foraging","Foraging"
1,51987,"Foraging","Foraging"
1,51988,"Foraging","Foraging"
1,51989,"Foraging","Foraging"
1,51990,"Foraging","Foraging"
1,51991,"Foraging","Foraging"
1,51992,"Foraging","Foraging"
1,51993,"Foraging","Foraging"
1,51994,"Foraging","Foraging"
1,51995,"Foraging","Foraging"
1,51996,"Foraging","Foraging"
1,51997,"Foraging","Foraging"
1,51998,"Foraging","Foraging"
1,51999,"Foraging","Foraging"
1,52000,"Foraging","Foraging"
1,52001,"Foraging","Foraging"
1,52002,"Foraging","Foraging"
1,52003,"Foraging","Foraging"
1,52004,"Foraging","Foraging"
1,52005,"Foraging","Foraging"
1,52006,"Foraging","Foraging"
1,52007,"Foraging","Foraging"
1,52008,"Foraging","Foraging"
1,52009,"Foraging","Foraging"
1,52010,"Foraging","Foraging"
1,52011,"Foraging","Foraging"
1,52012,"Foraging","Foraging"
1,52013,"Foraging","Foraging"
1,52014,"Foraging","Foraging"
1,52015,"Foraging","Foraging"
1,52016,"Foraging","Foraging"
1,52017,"Foraging","Foraging"
1,52018,"Foraging","Foraging"
1,52019,"Foraging","Foraging"
1,52020,"Foraging","Foraging"
1,52021,"Foraging","Foraging"
1,52022,"Foraging","Foraging"
1,52023,"Foraging","Foraging"
1,52024,"Foraging","Foraging"
1,52025,"Foraging","Foraging"
1,52026,"Foraging","Foraging"
1,52027,"Foraging","Foraging"
1,52028,"Foraging","Foraging"
1,52029,"Foraging","Foraging"
1,52030,"Foraging","Foraging"
1,52031,"Foraging","Foraging"
1,52032,"Foraging","Not-foraging"
1,52033,"Foraging","Not-foraging"
1,52034,"Foraging","Not-foraging"
1,52035,"Foraging","Not-foraging"
1,52036,"Foraging","Not-foraging"
1,52037,"Foraging","Not-foraging"
1,52038,"Foraging","Not-foraging"
1,52039,"Foraging","Not-foraging"
1,52040,"Foraging","Not-foraging"
1,52041,"Foraging","Not-foraging"
1,52042,"Foraging","Not-foraging"
1,52043,"Foraging","Not-foraging"
1,52044,"Foraging","Not-foraging"
1,52045,"Foraging","Not-foraging"
1,52046,"Foraging","Not-foraging"
1,52047,"Foraging","Not-foraging"
1,52048,"Foraging","Not-foraging"
1,52049,"Foraging","Not-foraging"
1,52050,"Foraging","Not-foraging"
1,52051,"Foraging","Foraging"
1,52052,"Foraging","Not-foraging"
1,52053,"Foraging","Not-foraging"
1,52054,"Foraging","Not-foraging"
1,52055,"Foraging","Not-foraging"
1,52056,"Foraging","Foraging"
1,52057,"Foraging","Not-foraging"
1,52058,"Foraging","Not-foraging"
1,52059,"Foraging","Not-foraging"
1,52060,"Foraging","Not-foraging"
1,52061,"Foraging","Not-foraging"
1,52062,"Not-foraging","Not-foraging"
1,52063,"Not-foraging","Not-foraging"
1,52064,"Not-foraging","Not-foraging"
1,52065,"Not-foraging","Not-foraging"
1,52066,"Not-foraging","Not-foraging"
1,52067,"Not-foraging","Not-foraging"
1,52068,"Not-foraging","Not-foraging"
1,52069,"Not-foraging","Not-foraging"
1,52070,"Not-foraging","Not-foraging"
1,52071,"Not-foraging","Not-foraging"
1,52072,"Not-foraging","Not-foraging"
1,52073,"Not-foraging","Not-foraging"
1,52074,"Not-foraging","Not-foraging"
1,52075,"Not-foraging","Not-foraging"
1,52076,"Not-foraging","Not-foraging"
1,52077,"Not-foraging","Not-foraging"
1,52078,"Not-foraging","Not-foraging"
1,52079,"Not-foraging","Not-foraging"
1,52080,"Not-foraging","Not-foraging"
1,52081,"Foraging","Not-foraging"
1,52082,"Foraging","Not-foraging"
1,52083,"Foraging","Not-foraging"
1,52084,"Foraging","Not-foraging"
1,52085,"Foraging","Not-foraging"
1,52086,"Foraging","Foraging"
1,52087,"Foraging","Foraging"
1,52088,"Foraging","Foraging"
1,52089,"Foraging","Foraging"
1,52090,"Foraging","Foraging"
1,52091,"Foraging","Foraging"
1,52092,"Foraging","Foraging"
1,52093,"Foraging","Foraging"
1,52094,"Foraging","Foraging"
1,52095,"Foraging","Foraging"
1,52096,"Foraging","Foraging"
1,52097,"Foraging","Foraging"
1,52098,"Foraging","Foraging"
1,52099,"Foraging","Foraging"
1,52100,"Foraging","Foraging"
1,52101,"Foraging","Foraging"
1,52102,"Foraging","Foraging"
1,52103,"Foraging","Not-foraging"
1,52104,"Foraging","Not-foraging"
1,52105,"Foraging","Not-foraging"
1,52106,"Foraging","Not-foraging"
1,52107,"Foraging","Not-foraging"
1,52108,"Foraging","Not-foraging"
1,52109,"Foraging","Not-foraging"
1,52110,"Foraging","Not-foraging"
1,52111,"Foraging","Not-foraging"
1,52112,"Foraging","Not-foraging"
1,52113,"Foraging","Not-foraging"
1,52114,"Foraging","Not-foraging"
1,52115,"Foraging","Not-foraging"
1,52116,"Foraging","Not-foraging"
1,52117,"Foraging","Not-foraging"
1,52118,"Foraging","Not-foraging"
1,52119,"Foraging","Not-foraging"
1,52120,"Foraging","Not-foraging"
1,52121,"Foraging","Not-foraging"
1,52122,"Foraging","Not-foraging"
1,52123,"Foraging","Not-foraging"
1,52124,"Foraging","Not-foraging"
1,52125,"Foraging","Not-foraging"
1,52126,"Foraging","Foraging"
1,52127,"Foraging","Not-foraging"
1,52128,"Foraging","Not-foraging"
1,52129,"Foraging","Not-foraging"
1,52130,"Foraging","Not-foraging"
1,52131,"Foraging","Foraging"
1,52132,"Foraging","Not-foraging"
1,52133,"Foraging","Not-foraging"
1,52134,"Foraging","Not-foraging"
1,52135,"Foraging","Not-foraging"
1,52136,"Foraging","Foraging"
1,52137,"Foraging","Not-foraging"
1,52138,"Foraging","Not-foraging"
1,52139,"Foraging","Not-foraging"
1,52140,"Foraging","Not-foraging"
1,52141,"Foraging","Not-foraging"
1,52142,"Foraging","Not-foraging"
1,52143,"Foraging","Not-foraging"
1,52144,"Foraging","Not-foraging"
1,52145,"Foraging","Not-foraging"
1,52146,"Foraging","Not-foraging"
1,52147,"Foraging","Not-foraging"
1,52148,"Foraging","Not-foraging"
1,52149,"Foraging","Not-foraging"
1,52150,"Foraging","Not-foraging"
1,52151,"Foraging","Not-foraging"
1,52152,"Foraging","Not-foraging"
1,52153,"Foraging","Not-foraging"
1,52154,"Foraging","Not-foraging"
1,52155,"Foraging","Not-foraging"
1,52156,"Foraging","Not-foraging"
1,52157,"Foraging","Not-foraging"
1,52158,"Foraging","Not-foraging"
1,52159,"Foraging","Not-foraging"
1,52160,"Foraging","Not-foraging"
1,52161,"Foraging","Not-foraging"
1,52162,"Foraging","Not-foraging"
1,52163,"Foraging","Not-foraging"
1,52164,"Foraging","Not-foraging"
1,52165,"Foraging","Not-foraging"
1,52166,"Foraging","Not-foraging"
1,52167,"Foraging","Not-foraging"
1,52168,"Foraging","Not-foraging"
1,52169,"Foraging","Not-foraging"
1,52170,"Not-foraging","Not-foraging"
1,52171,"Not-foraging","Not-foraging"
1,52172,"Not-foraging","Not-foraging"
1,52173,"Not-foraging","Not-foraging"
1,52174,"Not-foraging","Not-foraging"
1,52175,"Not-foraging","Not-foraging"
1,52176,"Not-foraging","Not-foraging"
1,52177,"Not-foraging","Not-foraging"
1,52178,"Not-foraging","Not-foraging"
1,52179,"Not-foraging","Not-foraging"
1,52180,"Not-foraging","Not-foraging"
1,52181,"Not-foraging","Not-foraging"
1,52182,"Not-foraging","Not-foraging"
1,52183,"Not-foraging","Not-foraging"
1,52184,"Not-foraging","Not-foraging"
1,52185,"Not-foraging","Not-foraging"
1,52186,"Not-foraging","Not-foraging"
1,52187,"Not-foraging","Not-foraging"
1,52188,"Not-foraging","Not-foraging"
1,52189,"Not-foraging","Not-foraging"
1,52190,"Not-foraging","Not-foraging"
1,52191,"Not-foraging","Not-foraging"
1,52192,"Not-foraging","Not-foraging"
1,52193,"Not-foraging","Not-foraging"
1,52194,"Not-foraging","Not-foraging"
1,52195,"Not-foraging","Not-foraging"
1,52196,"Not-foraging","Not-foraging"
1,52197,"Not-foraging","Not-foraging"
1,52198,"Not-foraging","Not-foraging"
1,52199,"Not-foraging","Not-foraging"
1,52200,"Not-foraging","Not-foraging"
1,52201,"Not-foraging","Not-foraging"
1,52202,"Not-foraging","Not-foraging"
1,52203,"Not-foraging","Not-foraging"
1,52204,"Not-foraging","Not-foraging"
1,52205,"Not-foraging","Not-foraging"
1,52206,"Not-foraging","Foraging"
1,52207,"Not-foraging","Not-foraging"
1,52208,"Not-foraging","Not-foraging"
1,52209,"Not-foraging","Not-foraging"
1,52210,"Not-foraging","Not-foraging"
1,52211,"Not-foraging","Foraging"
1,52212,"Not-foraging","Not-foraging"
1,52213,"Not-foraging","Not-foraging"
1,52214,"Not-foraging","Not-foraging"
1,52215,"Not-foraging","Not-foraging"
1,52216,"Not-foraging","Not-foraging"
1,52217,"Not-foraging","Not-foraging"
1,52218,"Not-foraging","Not-foraging"
1,52219,"Not-foraging","Not-foraging"
1,52220,"Not-foraging","Not-foraging"
1,52221,"Not-foraging","Not-foraging"
1,52222,"Not-foraging","Not-foraging"
1,52223,"Not-foraging","Not-foraging"
1,52224,"Not-foraging","Not-foraging"
1,52225,"Not-foraging","Not-foraging"
1,52226,"Not-foraging","Not-foraging"
1,52227,"Not-foraging","Not-foraging"
1,52228,"Not-foraging","Not-foraging"
1,52229,"Not-foraging","Not-foraging"
1,52230,"Not-foraging","Not-foraging"
1,52231,"Not-foraging","Not-foraging"
1,52232,"Not-foraging","Not-foraging"
1,52233,"Not-foraging","Not-foraging"
1,52234,"Not-foraging","Not-foraging"
1,52235,"Not-foraging","Not-foraging"
1,52236,"Not-foraging","Not-foraging"
1,52237,"Not-foraging","Not-foraging"
1,52238,"Not-foraging","Not-foraging"
1,52239,"Not-foraging","Not-foraging"
1,52240,"Not-foraging","Not-foraging"
1,52241,"Not-foraging","Not-foraging"
1,52242,"Not-foraging","Not-foraging"
1,52243,"Not-foraging","Not-foraging"
1,52244,"Not-foraging","Not-foraging"
1,52245,"Not-foraging","Not-foraging"
1,52246,"Not-foraging","Foraging"
1,52247,"Not-foraging","Not-foraging"
1,52248,"Not-foraging","Not-foraging"
1,52249,"Not-foraging","Not-foraging"
1,52250,"Not-foraging","Not-foraging"
1,52251,"Not-foraging","Not-foraging"
1,52252,"Not-foraging","Not-foraging"
1,52253,"Not-foraging","Not-foraging"
1,52254,"Not-foraging","Not-foraging"
1,52255,"Not-foraging","Not-foraging"
1,52256,"Not-foraging","Foraging"
1,52257,"Not-foraging","Not-foraging"
1,52258,"Not-foraging","Not-foraging"
1,52259,"Not-foraging","Not-foraging"
1,52260,"Foraging","Not-foraging"
1,52261,"Foraging","Foraging"
1,52262,"Foraging","Foraging"
1,52263,"Foraging","Foraging"
1,52264,"Foraging","Foraging"
1,52265,"Foraging","Foraging"
1,52266,"Foraging","Foraging"
1,52267,"Foraging","Not-foraging"
1,52268,"Foraging","Not-foraging"
1,52269,"Foraging","Not-foraging"
1,52270,"Foraging","Not-foraging"
1,52271,"Foraging","Foraging"
1,52272,"Foraging","Not-foraging"
1,52273,"Foraging","Not-foraging"
1,52274,"Foraging","Not-foraging"
1,52275,"Foraging","Not-foraging"
1,52276,"Foraging","Foraging"
1,52277,"Foraging","Not-foraging"
1,52278,"Foraging","Not-foraging"
1,52279,"Foraging","Not-foraging"
1,52280,"Foraging","Not-foraging"
1,52281,"Foraging","Not-foraging"
1,52282,"Foraging","Not-foraging"
1,52283,"Foraging","Not-foraging"
1,52284,"Foraging","Not-foraging"
1,52285,"Foraging","Not-foraging"
1,52286,"Foraging","Not-foraging"
1,52287,"Foraging","Not-foraging"
1,52288,"Foraging","Not-foraging"
1,52289,"Foraging","Not-foraging"
1,52290,"Foraging","Not-foraging"
1,52291,"Foraging","Not-foraging"
1,52292,"Foraging","Not-foraging"
1,52293,"Foraging","Not-foraging"
1,52294,"Foraging","Not-foraging"
1,52295,"Foraging","Not-foraging"
1,52296,"Foraging","Not-foraging"
1,52297,"Foraging","Not-foraging"
1,52298,"Foraging","Not-foraging"
1,52299,"Foraging","Not-foraging"
1,52300,"Foraging","Not-foraging"
1,52301,"Foraging","Not-foraging"
1,52302,"Foraging","Not-foraging"
1,52303,"Foraging","Not-foraging"
1,52304,"Not-foraging","Not-foraging"
1,52305,"Not-foraging","Not-foraging"
1,52306,"Not-foraging","Not-foraging"
1,52307,"Not-foraging","Not-foraging"
1,52308,"Not-foraging","Not-foraging"
1,52309,"Not-foraging","Not-foraging"
1,52310,"Not-foraging","Not-foraging"
1,52311,"Not-foraging","Not-foraging"
1,52312,"Not-foraging","Not-foraging"
1,52313,"Not-foraging","Not-foraging"
1,52314,"Not-foraging","Not-foraging"
1,52315,"Not-foraging","Not-foraging"
1,52316,"Not-foraging","Not-foraging"
1,52317,"Not-foraging","Not-foraging"
1,52318,"Not-foraging","Not-foraging"
1,52319,"Not-foraging","Not-foraging"
1,52320,"Not-foraging","Not-foraging"
1,52321,"Not-foraging","Not-foraging"
1,52322,"Not-foraging","Not-foraging"
1,52323,"Not-foraging","Not-foraging"
1,52324,"Not-foraging","Not-foraging"
1,52325,"Not-foraging","Not-foraging"
1,52326,"Not-foraging","Not-foraging"
1,52327,"Not-foraging","Not-foraging"
1,52328,"Not-foraging","Not-foraging"
1,52329,"Not-foraging","Not-foraging"
1,52330,"Not-foraging","Not-foraging"
1,52331,"Not-foraging","Not-foraging"
1,52332,"Not-foraging","Not-foraging"
1,52333,"Not-foraging","Not-foraging"
1,52334,"Not-foraging","Not-foraging"
1,52335,"Not-foraging","Not-foraging"
1,52336,"Not-foraging","Not-foraging"
1,52337,"Foraging","Not-foraging"
1,52338,"Foraging","Not-foraging"
1,52339,"Foraging","Not-foraging"
1,52340,"Foraging","Not-foraging"
1,52341,"Foraging","Not-foraging"
1,52342,"Foraging","Not-foraging"
1,52343,"Foraging","Not-foraging"
1,52344,"Foraging","Not-foraging"
1,52345,"Foraging","Not-foraging"
1,52346,"Foraging","Foraging"
1,52347,"Foraging","Foraging"
1,52348,"Foraging","Foraging"
1,52349,"Foraging","Foraging"
1,52350,"Foraging","Foraging"
1,52351,"Foraging","Foraging"
1,52352,"Foraging","Foraging"
1,52353,"Foraging","Foraging"
1,52354,"Foraging","Foraging"
1,52355,"Foraging","Foraging"
1,52356,"Foraging","Foraging"
1,52357,"Foraging","Foraging"
1,52358,"Foraging","Foraging"
1,52359,"Foraging","Foraging"
1,52360,"Foraging","Foraging"
1,52361,"Foraging","Foraging"
1,52362,"Foraging","Foraging"
1,52363,"Foraging","Foraging"
1,52364,"Foraging","Foraging"
1,52365,"Foraging","Foraging"
1,52366,"Foraging","Foraging"
1,52367,"Foraging","Foraging"
1,52368,"Foraging","Foraging"
1,52369,"Foraging","Foraging"
1,52370,"Foraging","Foraging"
1,52371,"Foraging","Foraging"
1,52372,"Foraging","Foraging"
1,52373,"Foraging","Foraging"
1,52374,"Foraging","Foraging"
1,52375,"Foraging","Foraging"
1,52376,"Foraging","Foraging"
1,52377,"Foraging","Foraging"
1,52378,"Foraging","Foraging"
1,52379,"Foraging","Foraging"
1,52380,"Foraging","Foraging"
1,52381,"Foraging","Foraging"
1,52382,"Foraging","Foraging"
1,52383,"Foraging","Foraging"
1,52384,"Foraging","Foraging"
1,52385,"Foraging","Foraging"
1,52386,"Foraging","Foraging"
1,52387,"Foraging","Foraging"
1,52388,"Foraging","Foraging"
1,52389,"Foraging","Foraging"
1,52390,"Foraging","Foraging"
1,52391,"Foraging","Foraging"
1,52392,"Foraging","Foraging"
1,52393,"Foraging","Foraging"
1,52394,"Foraging","Foraging"
1,52395,"Foraging","Foraging"
1,52396,"Foraging","Foraging"
1,52397,"Foraging","Foraging"
1,52398,"Foraging","Foraging"
1,52399,"Foraging","Foraging"
1,52400,"Foraging","Foraging"
1,52401,"Foraging","Foraging"
1,52402,"Foraging","Foraging"
1,52403,"Foraging","Foraging"
1,52404,"Foraging","Foraging"
1,52405,"Foraging","Foraging"
1,52406,"Foraging","Foraging"
1,52407,"Foraging","Foraging"
1,52408,"Foraging","Foraging"
1,52409,"Foraging","Foraging"
1,52410,"Foraging","Foraging"
1,52411,"Foraging","Foraging"
1,52412,"Foraging","Foraging"
